Tahun;Bulan;Tanggal;Produk;Unit_Terjual;Harga_Per_Unit
2023;April;15;Latte;29.0;29120.0
2023;April;16;Americano;38.0;21840.0
2023;April;16;Cappuccino;40.0;26000.0
2023;April;16;Croissant;22.0;18720.0
2023;April;16;Donat;17.0;15600.0
2023;April;16;Espresso;52.0;
2023;April;16;Latte;45.0;29120.0
2023;April;17;Americano;;21840.0
2023;April;17;Cappuccino;41.0;26000.0
2023;April;17;Croissant;21.0;18720.0
2023;April;17;Donat;16.0;
2023;April;17;Espresso;23.0;22880.0
2023;April;17;Latte;56.0;29120.0
2023;April;18;Americano;30.0;21840.0
2023;April;18;Cappuccino;58.0;26000.0
2023;April;18;Croissant;13.0;18720.0
2023;April;18;Donat;18.0;15600.0
2023;April;18;Espresso;38.0;22880.0
2023;April;18;Latte;27.0;29120.0
2023;April;19;Americano;50.0;21840.0
2023;April;19;Cappuccino;30.0;26000.0
2023;April;19;Croissant;27.0;18720.0
2023;April;19;Donat;26.0;15600.0
2023;April;19;Espresso;;22880.0
2023;April;19;Latte;40.0;29120.0
2023;April;20;Americano;34.0;21840.0
2023;April;20;Cappuccino;57.0;26000.0
2023;April;20;Croissant;34.0;18720.0
2023;April;20;Donat;25.0;15600.0
2023;April;20;Espresso;45.0;22880.0
2023;April;20;Latte;59.0;29120.0
2023;April;21;Americano;33.0;21840.0
2023;April;21;Cappuccino;38.0;26000.0
2023;April;21;Croissant;28.0;18720.0
2023;April;21;Donat;30.0;15600.0
2023;April;21;Espresso;43.0;22880.0
2023;April;21;Latte;26.0;29120.0
2023;April;22;Americano;38.0;21840.0
2023;April;22;Cappuccino;;26000.0
2023;April;22;Croissant;;18720.0
2023;April;22;Donat;24.0;15600.0
2023;April;22;Espresso;23.0;
2023;April;22;Latte;39.0;29120.0
2023;April;22;;24.0;
2023;April;23;Americano;31.0;21840.0
2023;April;23;Croissant;27.0;18720.0
2023;April;23;Donat;22.0;15600.0
2023;April;23;Espresso;42.0;22880.0
2023;April;23;Latte;37.0;29120.0
2023;April;23;;;26000.0
2023;April;24;Americano;48.0;21840.0
2023;April;24;Cappuccino;37.0;26000.0
2023;April;24;Croissant;19.0;18720.0
2023;April;24;Donat;11.0;15600.0
2023;April;24;Espresso;;22880.0
2023;April;24;Latte;36.0;29120.0
2023;April;25;Americano;52.0;21840.0
2023;April;25;Cappuccino;40.0;26000.0
2023;April;25;Donat;24.0;15600.0
2023;April;25;Espresso;45.0;22880.0
2023;April;25;Latte;38.0;29120.0
2023;April;25;;21.0;18720.0
2023;April;26;Americano;27.0;21840.0
2023;April;26;Cappuccino;44.0;26000.0
2023;April;26;Croissant;23.0;18720.0
2023;April;26;Donat;22.0;15600.0
2023;April;26;Espresso;30.0;22880.0
2023;April;26;Latte;38.0;29120.0
2023;April;27;Americano;51.0;21840.0
2023;April;27;Cappuccino;42.0;26000.0
2023;April;27;Croissant;14.0;
2023;April;27;Donat;23.0;15600.0
2023;April;27;Espresso;40.0;22880.0
2023;April;27;Latte;48.0;29120.0
2023;April;28;Americano;58.0;21840.0
2023;April;28;Cappuccino;47.0;26000.0
2023;April;28;Croissant;21.0;18720.0
2023;April;28;Donat;26.0;15600.0
2023;April;28;Espresso;40.0;22880.0
2023;April;28;Latte;31.0;29120.0
2023;April;29;Americano;34.0;21840.0
2023;April;29;Cappuccino;25.0;26000.0
2023;April;29;Croissant;10.0;18720.0
2023;April;29;Donat;35.0;15600.0
2023;April;29;Espresso;40.0;22880.0
2023;April;29;Latte;34.0;29120.0
2023;April;30;Americano;31.0;21840.0
2023;April;30;Cappuccino;47.0;26000.0
2023;April;30;Croissant;15.0;18720.0
2023;April;30;Donat;22.0;15600.0
2023;April;30;Espresso;39.0;22880.0
2023;April;30;Latte;;29120.0
2023;Mei;1;Americano;40.0;21840.0
2023;Mei;1;Cappuccino;41.0;26000.0
2023;Mei;1;Croissant;25.0;18720.0
2023;Mei;1;Donat;23.0;15600.0
2023;Mei;1;Espresso;48.0;
2023;Mei;1;;44.0;29120.0
2023;Mei;2;Americano;40.0;
2023;Mei;2;Cappuccino;31.0;26000.0
2023;Mei;2;Croissant;18.0;
2023;Mei;2;Espresso;31.0;22880.0
2023;Mei;2;Latte;40.0;29120.0
2023;Mei;2;;42.0;15600.0
2023;Mei;3;Cappuccino;;26000.0
2023;Mei;3;Croissant;35.0;18720.0
2023;Mei;3;Donat;17.0;15600.0
2023;Mei;3;Latte;28.0;29120.0
2023;Mei;3;;39.0;22880.0
2023;Mei;3;;44.0;21840.0
2023;Mei;4;Americano;36.0;21840.0
2023;Mei;4;Croissant;19.0;18720.0
2023;Mei;4;Donat;21.0;
2023;Mei;4;Espresso;;22880.0
2023;Mei;4;Latte;46.0;29120.0
2023;Mei;4;;28.0;26000.0
2023;Mei;5;Americano;39.0;21840.0
2023;Mei;5;Cappuccino;37.0;26000.0
2023;Mei;5;Croissant;23.0;18720.0
2023;Mei;5;Donat;22.0;15600.0
2023;Mei;5;Espresso;45.0;22880.0
2023;Mei;5;Latte;34.0;29120.0
2023;Mei;6;Americano;43.0;21840.0
2023;Mei;6;Cappuccino;43.0;26000.0
2023;Mei;6;Croissant;9.0;18720.0
2023;Mei;6;Espresso;43.0;22880.0
2023;Mei;6;Latte;46.0;29120.0
2023;Mei;6;;;
2023;Mei;7;Americano;34.0;21840.0
2023;Mei;7;Cappuccino;34.0;26000.0
2023;Mei;7;Croissant;;18720.0
2023;Mei;7;Donat;26.0;15600.0
2023;Mei;7;Espresso;;22880.0
2023;Mei;7;Latte;45.0;29120.0
2023;Mei;8;Americano;40.0;21840.0
2023;Mei;8;Cappuccino;47.0;26000.0
2023;Mei;8;Croissant;21.0;18720.0
2023;Mei;8;Espresso;48.0;22880.0
2023;Mei;8;Latte;36.0;29120.0
2023;Mei;8;;20.0;15600.0
2023;Mei;9;Americano;33.0;21840.0
2023;Mei;9;Cappuccino;58.0;26000.0
2023;Mei;9;Croissant;26.0;18720.0
2023;Mei;9;Donat;17.0;15600.0
2023;Mei;9;Espresso;;22880.0
2023;Mei;9;Latte;42.0;29120.0
2023;Mei;10;Americano;;21840.0
2023;Mei;10;Cappuccino;41.0;26000.0
2023;Mei;10;Croissant;20.0;18720.0
2023;Mei;10;Donat;12.0;15600.0
2023;Mei;10;Latte;39.0;29120.0
2023;Mei;10;;33.0;22880.0
2023;Mei;11;Americano;40.0;21840.0
2023;Mei;11;Cappuccino;39.0;
2023;Mei;11;Croissant;28.0;18720.0
2023;Mei;11;Donat;29.0;15600.0
2023;Mei;11;Latte;23.0;29120.0
2023;Mei;11;;42.0;22880.0
2023;Mei;12;Americano;30.0;21840.0
2023;Mei;12;Croissant;24.0;18720.0
2023;Mei;12;Donat;11.0;15600.0
2023;Mei;12;Espresso;35.0;22880.0
2023;Mei;12;Latte;;29120.0
2023;Mei;12;;33.0;26000.0
2023;Mei;13;Americano;54.0;21840.0
2023;Mei;13;Cappuccino;44.0;26000.0
2023;Mei;13;Croissant;11.0;18720.0
2023;Mei;13;Donat;7.0;
2023;Mei;13;Espresso;36.0;22880.0
2023;Mei;13;Latte;;29120.0
2023;Mei;14;Cappuccino;41.0;26000.0
2023;Mei;14;Croissant;20.0;18720.0
2023;Mei;14;Donat;24.0;15600.0
2023;Mei;14;Espresso;39.0;22880.0
2023;Mei;14;Latte;40.0;29120.0
2023;Mei;14;;36.0;21840.0
2023;Mei;15;Americano;41.0;21840.0
2023;Mei;15;Cappuccino;37.0;26000.0
2023;Mei;15;Croissant;14.0;18720.0
2023;Mei;15;Donat;35.0;15600.0
2023;Mei;15;Espresso;48.0;22880.0
2023;Mei;15;Latte;24.0;29120.0
2023;Mei;16;Americano;35.0;21840.0
2023;Mei;16;Cappuccino;44.0;26000.0
2023;Mei;16;Croissant;7.0;18720.0
2023;Mei;16;Donat;18.0;
2023;Mei;16;Espresso;34.0;22880.0
2023;Mei;16;Latte;39.0;
2023;Mei;17;Americano;;21840.0
2023;Mei;17;Cappuccino;33.0;26000.0
2023;Mei;17;Croissant;19.0;18720.0
2023;Mei;17;Donat;17.0;15600.0
2023;Mei;17;Espresso;48.0;22880.0
2023;Mei;17;Latte;37.0;
2023;Mei;18;Americano;46.0;
2023;Mei;18;Cappuccino;59.0;26000.0
2023;Mei;18;Croissant;;
2023;Mei;18;Espresso;41.0;22880.0
2023;Mei;18;Latte;46.0;29120.0
2023;Mei;18;;17.0;15600.0
2023;Mei;19;Americano;31.0;21840.0
2023;Mei;19;Cappuccino;40.0;26000.0
2023;Mei;19;Croissant;20.0;18720.0
2023;Mei;19;Donat;25.0;
2023;Mei;19;Espresso;31.0;
2023;Mei;19;Latte;40.0;29120.0
2023;Mei;20;Americano;35.0;21840.0
2023;Mei;20;Cappuccino;42.0;26000.0
2023;Mei;20;Croissant;17.0;18720.0
2023;Mei;20;Donat;12.0;
2023;Mei;20;Espresso;42.0;22880.0
2023;Mei;20;Latte;44.0;29120.0
2023;Mei;21;Americano;32.0;21840.0
2023;Mei;21;Cappuccino;38.0;
2023;Mei;21;Croissant;45.0;18720.0
2023;Mei;21;Espresso;;22880.0
2023;Mei;21;Latte;40.0;29120.0
2023;Mei;21;;13.0;15600.0
2023;Mei;22;Americano;47.0;21840.0
2023;Mei;22;Cappuccino;44.0;26000.0
2023;Mei;22;Croissant;36.0;18720.0
2023;Mei;22;Donat;26.0;15600.0
2023;Mei;22;Espresso;;22880.0
2023;Mei;22;Latte;43.0;29120.0
2023;Mei;23;Americano;56.0;21840.0
2023;Mei;23;Cappuccino;42.0;26000.0
2023;Mei;23;Croissant;10.0;18720.0
2023;Mei;23;Donat;31.0;15600.0
2023;Mei;23;Espresso;31.0;22880.0
2023;Mei;23;Latte;37.0;29120.0
2023;Mei;24;Americano;33.0;21840.0
2023;Mei;24;Cappuccino;39.0;26000.0
2023;Mei;24;Croissant;28.0;18720.0
2023;Mei;24;Donat;27.0;15600.0
2023;Mei;24;Espresso;41.0;22880.0
2023;Mei;24;Latte;46.0;29120.0
2023;Mei;25;Americano;27.0;21840.0
2023;Mei;25;Cappuccino;35.0;
2023;Mei;25;Croissant;;18720.0
2023;Mei;25;Donat;25.0;15600.0
2023;Mei;25;Espresso;47.0;22880.0
2023;Mei;25;Latte;39.0;29120.0
2023;Mei;26;Americano;28.0;21840.0
2023;Mei;26;Cappuccino;36.0;
2023;Mei;26;Croissant;15.0;18720.0
2023;Mei;26;Donat;12.0;15600.0
2023;Mei;26;Espresso;32.0;22880.0
2023;Mei;26;Latte;35.0;29120.0
2023;Mei;27;Americano;56.0;21840.0
2023;Mei;27;Cappuccino;26.0;26000.0
2023;Mei;27;Croissant;;18720.0
2023;Mei;27;Donat;15.0;
2023;Mei;27;Espresso;;22880.0
2023;Mei;27;Latte;34.0;29120.0
2023;Mei;28;Americano;33.0;21840.0
2023;Mei;28;Cappuccino;49.0;26000.0
2023;Mei;28;Croissant;30.0;18720.0
2023;Mei;28;Donat;17.0;15600.0
2023;Mei;28;Espresso;42.0;
2023;Mei;28;Latte;43.0;29120.0
2023;Mei;29;Cappuccino;50.0;26000.0
2023;Mei;29;Croissant;12.0;18720.0
2023;Mei;29;Donat;27.0;15600.0
2023;Mei;29;Espresso;29.0;22880.0
2023;Mei;29;Espresso;29.0;22880.0
2023;Mei;29;Latte;45.0;29120.0
2023;Mei;29;;60.0;21840.0
2023;Mei;30;Americano;29.0;21840.0
2023;Mei;30;Cappuccino;28.0;26000.0
2023;Mei;30;Donat;22.0;15600.0
2023;Mei;30;Espresso;36.0;22880.0
2023;Mei;30;Latte;46.0;29120.0
2023;Mei;30;;15.0;18720.0
2023;Mei;31;Americano;44.0;21840.0
2023;Mei;31;Cappuccino;48.0;26000.0
2023;Mei;31;Croissant;34.0;18720.0
2023;Mei;31;Donat;25.0;15600.0
2023;Mei;31;Espresso;34.0;22880.0
2023;Mei;31;Latte;45.0;
2023;Juni;1;Americano;47.0;21840.0
2023;Juni;1;Cappuccino;35.0;26000.0
2023;Juni;1;Croissant;34.0;18720.0
2023;Juni;1;Donat;25.0;15600.0
2023;Juni;1;Espresso;;22880.0
2023;Juni;1;Latte;50.0;
2023;Juni;2;Americano;38.0;21840.0
2023;Juni;2;Cappuccino;50.0;26000.0
2023;Juni;2;Croissant;22.0;18720.0
2023;Juni;2;Donat;28.0;
2023;Juni;2;Espresso;28.0;22880.0
2023;Juni;2;Latte;32.0;29120.0
2023;Juni;3;Americano;37.0;21840.0
2023;Juni;3;Cappuccino;;26000.0
2023;Juni;3;Croissant;28.0;18720.0
2023;Juni;3;Donat;26.0;15600.0
2023;Juni;3;Espresso;45.0;22880.0
2023;Juni;3;Latte;42.0;29120.0
2023;Juni;4;Americano;33.0;
2023;Juni;4;Cappuccino;38.0;26000.0
2023;Juni;4;Croissant;15.0;18720.0
2023;Juni;4;Donat;14.0;15600.0
2023;Juni;4;Espresso;37.0;22880.0
2023;Juni;4;Latte;48.0;29120.0
2023;Juni;5;Americano;41.0;21840.0
2023;Juni;5;Cappuccino;33.0;26000.0
2023;Juni;5;Croissant;16.0;
2023;Juni;5;Donat;19.0;15600.0
2023;Juni;5;Espresso;37.0;22880.0
2023;Juni;5;Latte;49.0;29120.0
2023;Juni;6;Americano;44.0;21840.0
2023;Juni;6;Cappuccino;38.0;26000.0
2023;Juni;6;Croissant;23.0;18720.0
2023;Juni;6;Donat;12.0;15600.0
2023;Juni;6;Espresso;27.0;22880.0
2023;Juni;6;Latte;38.0;29120.0
2023;Juni;7;Americano;39.0;21840.0
2023;Juni;7;Cappuccino;41.0;26000.0
2023;Juni;7;Croissant;17.0;
2023;Juni;7;Donat;23.0;15600.0
2023;Juni;7;Espresso;48.0;22880.0
2023;Juni;7;Latte;41.0;
2023;Juni;8;Americano;;21840.0
2023;Juni;8;Cappuccino;35.0;26000.0
2023;Juni;8;Croissant;24.0;18720.0
2023;Juni;8;Donat;31.0;15600.0
2023;Juni;8;Espresso;43.0;22880.0
2023;Juni;8;Latte;26.0;29120.0
2023;Juni;9;Americano;33.0;21840.0
2023;Juni;9;Cappuccino;35.0;
2023;Juni;9;Croissant;19.0;18720.0
2023;Juni;9;Donat;28.0;15600.0
2023;Juni;9;Espresso;33.0;22880.0
2023;Juni;9;Latte;36.0;29120.0
2023;Juni;10;Americano;35.0;21840.0
2023;Juni;10;Cappuccino;26.0;26000.0
2023;Juni;10;Croissant;19.0;18720.0
2023;Juni;10;Espresso;31.0;22880.0
2023;Juni;10;Latte;43.0;29120.0
2023;Juni;10;;35.0;15600.0
2023;Juni;11;Americano;40.0;21840.0
2023;Juni;11;Cappuccino;24.0;
2023;Juni;11;Croissant;;18720.0
2023;Juni;11;Donat;25.0;15600.0
2023;Juni;11;Espresso;37.0;
2023;Juni;11;Latte;22.0;29120.0
2023;Juni;12;Americano;47.0;21840.0
2023;Juni;12;Cappuccino;35.0;26000.0
2023;Juni;12;Croissant;8.0;
2023;Juni;12;Donat;14.0;15600.0
2023;Juni;12;Espresso;41.0;22880.0
2023;Juni;12;Latte;49.0;29120.0
2023;Juni;13;Americano;40.0;21840.0
2023;Juni;13;Croissant;22.0;18720.0
2023;Juni;13;Donat;;15600.0
2023;Juni;13;Espresso;25.0;22880.0
2023;Juni;13;Latte;37.0;29120.0
2023;Juni;13;;39.0;26000.0
2023;Juni;14;Americano;37.0;21840.0
2023;Juni;14;Cappuccino;;26000.0
2023;Juni;14;Croissant;18.0;18720.0
2023;Juni;14;Donat;34.0;15600.0
2023;Juni;14;Espresso;38.0;22880.0
2023;Juni;14;Latte;28.0;29120.0
2023;Juni;15;Americano;39.0;21840.0
2023;Juni;15;Cappuccino;;26000.0
2023;Juni;15;Croissant;;18720.0
2023;Juni;15;Donat;27.0;15600.0
2023;Juni;15;Espresso;30.0;
2023;Juni;15;Latte;30.0;29120.0
2023;Juni;16;Americano;35.0;21840.0
2023;Juni;16;Cappuccino;44.0;
2023;Juni;16;Croissant;17.0;18720.0
2023;Juni;16;Donat;17.0;15600.0
2023;Juni;16;Espresso;60.0;22880.0
2023;Juni;16;Latte;22.0;29120.0
2023;Juni;17;Americano;;21840.0
2023;Juni;17;Cappuccino;;26000.0
2023;Juni;17;Croissant;32.0;18720.0
2023;Juni;17;Donat;9.0;15600.0
2023;Juni;17;Espresso;32.0;22880.0
2023;Juni;17;;53.0;29120.0
2023;Juni;18;Cappuccino;34.0;26000.0
2023;Juni;18;Croissant;22.0;18720.0
2023;Juni;18;Donat;23.0;15600.0
2023;Juni;18;Espresso;29.0;22880.0
2023;Juni;18;Latte;22.0;29120.0
2023;Juni;18;;41.0;
2023;Juni;19;Americano;45.0;21840.0
2023;Juni;19;Cappuccino;41.0;26000.0
2023;Juni;19;Croissant;6.0;18720.0
2023;Juni;19;Donat;24.0;15600.0
2023;Juni;19;Espresso;28.0;22880.0
2023;Juni;19;Latte;46.0;29120.0
2023;Juni;20;Americano;40.0;21840.0
2023;Juni;20;Cappuccino;44.0;26000.0
2023;Juni;20;Croissant;15.0;18720.0
2023;Juni;20;Donat;22.0;15600.0
2023;Juni;20;Espresso;30.0;22880.0
2023;Juni;20;Latte;36.0;29120.0
2023;Juni;21;Americano;;
2023;Juni;21;Cappuccino;38.0;26000.0
2023;Juni;21;Donat;17.0;15600.0
2023;Juni;21;Espresso;27.0;22880.0
2023;Juni;21;Latte;49.0;29120.0
2023;Juni;21;;17.0;18720.0
2023;Juni;22;Americano;45.0;21840.0
2023;Juni;22;Cappuccino;34.0;26000.0
2023;Juni;22;Croissant;18.0;18720.0
2023;Juni;22;Donat;6.0;
2023;Juni;22;Espresso;33.0;22880.0
2023;Juni;22;Latte;47.0;29120.0
2023;Juni;23;Americano;30.0;21840.0
2023;Juni;23;Croissant;29.0;18720.0
2023;Juni;23;Donat;21.0;15600.0
2023;Juni;23;Espresso;35.0;22880.0
2023;Juni;23;Latte;30.0;29120.0
2023;Juni;23;;;26000.0
2023;Juni;24;Americano;39.0;21840.0
2023;Juni;24;Cappuccino;47.0;26000.0
2023;Juni;24;Croissant;15.0;18720.0
2023;Juni;24;Espresso;38.0;22880.0
2023;Juni;24;Latte;;29120.0
2023;Juni;24;;7.0;15600.0
2023;Juni;25;Americano;37.0;21840.0
2023;Juni;25;Cappuccino;40.0;26000.0
2023;Juni;25;Croissant;27.0;18720.0
2023;Juni;25;Donat;17.0;15600.0
2023;Juni;25;Espresso;34.0;22880.0
2023;Juni;25;Latte;35.0;29120.0
2023;Juni;26;Americano;39.0;21840.0
2023;Juni;26;Cappuccino;;26000.0
2023;Juni;26;Croissant;;18720.0
2023;Juni;26;Donat;;15600.0
2023;Juni;26;Latte;49.0;29120.0
2023;Juni;26;;39.0;22880.0
2023;Juni;27;Americano;38.0;
2023;Juni;27;Cappuccino;46.0;26000.0
2023;Juni;27;Croissant;11.0;18720.0
2023;Juni;27;Donat;36.0;15600.0
2023;Juni;27;Espresso;33.0;
2023;Juni;27;Latte;35.0;29120.0
2023;Juni;28;Americano;40.0;
2023;Juni;28;Cappuccino;36.0;26000.0
2023;Juni;28;Croissant;;18720.0
2023;Juni;28;Donat;13.0;15600.0
2023;Juni;28;Espresso;42.0;22880.0
2023;Juni;28;Latte;28.0;29120.0
2023;Juni;29;Americano;37.0;21840.0
2023;Juni;29;Cappuccino;34.0;26000.0
2023;Juni;29;Croissant;13.0;18720.0
2023;Juni;29;Donat;20.0;15600.0
2023;Juni;29;Espresso;47.0;22880.0
2023;Juni;29;Latte;51.0;29120.0
2023;Juni;30;Americano;34.0;21840.0
2023;Juni;30;Cappuccino;48.0;26000.0
2023;Juni;30;Croissant;6.0;18720.0
2023;Juni;30;Donat;21.0;15600.0
2023;Juni;30;Espresso;39.0;22880.0
2023;Juni;30;Latte;45.0;
2023;Juli;1;Americano;40.0;21840.0
2023;Juli;1;Cappuccino;;26000.0
2023;Juli;1;Croissant;34.0;18720.0
2023;Juli;1;Donat;25.0;15600.0
2023;Juli;1;Espresso;42.0;22880.0
2023;Juli;1;Latte;41.0;
2023;Juli;2;Americano;;21840.0
2023;Juli;2;Cappuccino;38.0;26000.0
2023;Juli;2;Croissant;20.0;18720.0
2023;Juli;2;Donat;21.0;15600.0
2023;Juli;2;Espresso;37.0;22880.0
2023;Juli;2;Latte;35.0;29120.0
2023;Juli;3;Americano;;21840.0
2023;Juli;3;Cappuccino;55.0;26000.0
2023;Juli;3;Croissant;22.0;18720.0
2023;Juli;3;Donat;22.0;15600.0
2023;Juli;3;Espresso;36.0;22880.0
2023;Juli;3;Latte;48.0;29120.0
2023;Juli;4;Americano;43.0;21840.0
2023;Juli;4;Cappuccino;41.0;26000.0
2023;Juli;4;Croissant;16.0;18720.0
2023;Juli;4;Donat;18.0;15600.0
2023;Juli;4;Espresso;20.0;22880.0
2023;Juli;4;Latte;45.0;29120.0
2023;Juli;5;Americano;56.0;21840.0
2023;Juli;5;Cappuccino;36.0;26000.0
2023;Juli;5;Croissant;25.0;18720.0
2023;Juli;5;Donat;11.0;15600.0
2023;Juli;5;Espresso;;22880.0
2023;Juli;5;Latte;48.0;29120.0
2023;Juli;6;Cappuccino;22.0;26000.0
2023;Juli;6;Croissant;27.0;18720.0
2023;Juli;6;Espresso;38.0;22880.0
2023;Juli;6;Latte;;29120.0
2023;Juli;6;;52.0;21840.0
2023;Juli;6;;26.0;15600.0
2023;Juli;7;Americano;46.0;21840.0
2023;Juli;7;Cappuccino;36.0;26000.0
2023;Juli;7;Croissant;13.0;18720.0
2023;Juli;7;Donat;1.0;15600.0
2023;Juli;7;Espresso;41.0;22880.0
2023;Juli;7;Latte;28.0;
2023;Juli;8;Americano;45.0;21840.0
2023;Juli;8;Cappuccino;41.0;26000.0
2023;Juli;8;Croissant;27.0;18720.0
2023;Juli;8;Donat;24.0;15600.0
2023;Juli;8;Espresso;38.0;22880.0
2023;Juli;8;Latte;38.0;29120.0
2023;Juli;9;Americano;45.0;21840.0
2023;Juli;9;Cappuccino;44.0;26000.0
2023;Juli;9;Croissant;12.0;18720.0
2023;Juli;9;Donat;9.0;15600.0
2023;Juli;9;Espresso;49.0;22880.0
2023;Juli;9;Latte;27.0;29120.0
2023;Juli;10;Americano;35.0;21840.0
2023;Juli;10;Cappuccino;46.0;26000.0
2023;Juli;10;Donat;17.0;15600.0
2023;Juli;10;Espresso;34.0;22880.0
2023;Juli;10;Latte;34.0;29120.0
2023;Juli;10;;15.0;18720.0
2023;Juli;11;Americano;39.0;21840.0
2023;Juli;11;Cappuccino;38.0;26000.0
2023;Juli;11;Croissant;32.0;18720.0
2023;Juli;11;Donat;16.0;
2023;Juli;11;Espresso;48.0;22880.0
2023;Juli;11;Latte;40.0;29120.0
2023;Juli;12;Americano;;21840.0
2023;Juli;12;Cappuccino;;
2023;Juli;12;Croissant;13.0;18720.0
2023;Juli;12;Donat;19.0;
2023;Juli;12;Espresso;50.0;22880.0
2023;Juli;12;Latte;41.0;29120.0
2023;Juli;13;Americano;;21840.0
2023;Juli;13;Cappuccino;53.0;26000.0
2023;Juli;13;Croissant;31.0;18720.0
2023;Juli;13;Donat;;15600.0
2023;Juli;13;Espresso;30.0;22880.0
2023;Juli;13;Latte;47.0;
2023;Juli;14;Americano;43.0;21840.0
2023;Juli;14;Croissant;18.0;18720.0
2023;Juli;14;Donat;32.0;15600.0
2023;Juli;14;Espresso;37.0;22880.0
2023;Juli;14;Latte;;29120.0
2023;Juli;14;;56.0;26000.0
2023;Juli;15;Americano;45.0;21840.0
2023;Juli;15;Cappuccino;38.0;26000.0
2023;Juli;15;Croissant;21.0;
2023;Juli;15;Donat;10.0;15600.0
2023;Juli;15;Latte;43.0;29120.0
2023;Juli;15;;;22880.0
2023;Juli;16;Americano;46.0;21840.0
2023;Juli;16;Cappuccino;39.0;26000.0
2023;Juli;16;Croissant;;18720.0
2023;Juli;16;Espresso;40.0;22880.0
2023;Juli;16;Latte;48.0;29120.0
2023;Juli;16;;21.0;15600.0
2023;Juli;17;Americano;45.0;21840.0
2023;Juli;17;Cappuccino;40.0;26000.0
2023;Juli;17;Croissant;30.0;18720.0
2023;Juli;17;Espresso;35.0;22880.0
2023;Juli;17;Latte;45.0;29120.0
2023;Juli;17;;27.0;15600.0
2023;Juli;18;Americano;35.0;21840.0
2023;Juli;18;Cappuccino;39.0;26000.0
2023;Juli;18;Croissant;19.0;18720.0
2023;Juli;18;Donat;19.0;15600.0
2023;Juli;18;Espresso;42.0;22880.0
2023;Juli;18;Latte;32.0;29120.0
2023;Juli;19;Americano;41.0;21840.0
2023;Juli;19;Cappuccino;34.0;26000.0
2023;Juli;19;Croissant;11.0;18720.0
2023;Juli;19;Donat;;
2023;Juli;19;Espresso;32.0;22880.0
2023;Juli;19;Latte;24.0;29120.0
2023;Juli;20;Cappuccino;53.0;26000.0
2023;Juli;20;Espresso;55.0;22880.0
2023;Juli;20;Latte;48.0;29120.0
2023;Juli;20;;43.0;21840.0
2023;Juli;20;;31.0;18720.0
2023;Juli;20;;16.0;15600.0
2023;Juli;21;Americano;52.0;21840.0
2023;Juli;21;Cappuccino;49.0;26000.0
2023;Juli;21;Croissant;17.0;18720.0
2023;Juli;21;Donat;19.0;15600.0
2023;Juli;21;Espresso;34.0;22880.0
2023;Juli;21;Latte;18.0;29120.0
2023;Juli;22;Americano;;21840.0
2023;Juli;22;Cappuccino;48.0;26000.0
2023;Juli;22;Croissant;25.0;18720.0
2023;Juli;22;Donat;19.0;
2023;Juli;22;Espresso;33.0;22880.0
2023;Juli;22;Latte;43.0;29120.0
2023;Juli;23;Americano;39.0;21840.0
2023;Juli;23;Cappuccino;38.0;26000.0
2023;Juli;23;Croissant;20.0;18720.0
2023;Juli;23;Donat;;15600.0
2023;Juli;23;Espresso;40.0;22880.0
2023;Juli;23;Latte;43.0;29120.0
2023;Juli;24;Americano;36.0;21840.0
2023;Juli;24;Cappuccino;29.0;26000.0
2023;Juli;24;Croissant;29.0;18720.0
2023;Juli;24;Donat;22.0;15600.0
2023;Juli;24;Espresso;43.0;22880.0
2023;Juli;24;Latte;41.0;29120.0
2023;Juli;25;Americano;40.0;21840.0
2023;Juli;25;Cappuccino;48.0;26000.0
2023;Juli;25;Croissant;17.0;18720.0
2023;Juli;25;Donat;1.0;15600.0
2023;Juli;25;Espresso;45.0;22880.0
2023;Juli;25;;54.0;29120.0
2023;Juli;26;Americano;38.0;21840.0
2023;Juli;26;Cappuccino;43.0;
2023;Juli;26;Croissant;19.0;18720.0
2023;Juli;26;Donat;7.0;15600.0
2023;Juli;26;Espresso;38.0;22880.0
2023;Juli;26;Latte;37.0;29120.0
2023;Juli;27;Americano;39.0;21840.0
2023;Juli;27;Cappuccino;53.0;26000.0
2023;Juli;27;Croissant;24.0;18720.0
2023;Juli;27;Donat;29.0;15600.0
2023;Juli;27;Espresso;32.0;22880.0
2023;Juli;27;Latte;43.0;
2023;Juli;28;Americano;46.0;21840.0
2023;Juli;28;Croissant;23.0;18720.0
2023;Juli;28;Donat;24.0;15600.0
2023;Juli;28;Espresso;33.0;22880.0
2023;Juli;28;Latte;42.0;29120.0
2023;Juli;28;;34.0;26000.0
2023;Juli;29;Americano;31.0;21840.0
2023;Juli;29;Cappuccino;;26000.0
2023;Juli;29;Croissant;19.0;
2023;Juli;29;Donat;23.0;15600.0
2023;Juli;29;Espresso;33.0;22880.0
2023;Juli;29;Latte;45.0;29120.0
2023;Juli;30;Americano;50.0;21840.0
2023;Juli;30;Croissant;28.0;18720.0
2023;Juli;30;Donat;8.0;15600.0
2023;Juli;30;Espresso;46.0;22880.0
2023;Juli;30;Latte;35.0;29120.0
2023;Juli;30;;17.0;26000.0
2023;Juli;31;Americano;47.0;21840.0
2023;Juli;31;Cappuccino;51.0;26000.0
2023;Juli;31;Croissant;20.0;18720.0
2023;Juli;31;Donat;22.0;15600.0
